Driver,LapNumber,Compound,Stint,TyreLife,Position,LapTime (s),Race,Year,LapTime_Delta,Cumulative_Degradation,PitStop,PitNextLap,RaceProgress,Normalized_TyreLife,Position_Change
HUL,31,HARD,2,12.0,15,77.503,Canadian Grand Prix,2025,-3.656999999999997,-267.769,1,0,0.4078947368421052,0.2553191489361702,-6.0
HUL,32,HARD,2,13.0,15,77.839,Canadian Grand Prix,2025,-4.099000000000004,-267.433,1,0,0.4210526315789473,0.2765957446808511,-6.0
HUL,33,HARD,2,14.0,15,77.416,Canadian Grand Prix,2025,-3.9980000000000047,-267.856,1,0,0.4342105263157895,0.2978723404255319,-6.0
HUL,34,HARD,2,15.0,14,77.128,Canadian Grand Prix,2025,-4.481999999999999,-268.144,1,0,0.4473684210526316,0.3191489361702128,-5.0
HUL,35,HARD,2,16.0,13,77.067,Canadian Grand Prix,2025,-4.339000000000013,-268.20500000000004,1,0,0.4605263157894737,0.3404255319148936,-4.0
HUL,36,HARD,2,17.0,13,76.421,Canadian Grand Prix,2025,-4.7039999999999935,-268.851,1,0,0.4736842105263157,0.3617021276595745,-4.0
HUL,37,HARD,2,18.0,12,77.137,Canadian Grand Prix,2025,-4.128,-268.135,1,0,0.4868421052631579,0.3829787234042553,-3.0
HUL,38,HARD,2,19.0,12,76.677,Canadian Grand Prix,2025,-4.824999999999989,-268.595,1,0,0.5,0.4042553191489361,-3.0
HUL,39,HARD,2,20.0,12,76.824,Canadian Grand Prix,2025,-4.564000000000007,-268.448,1,0,0.5131578947368421,0.425531914893617,-3.0
HUL,40,HARD,2,21.0,12,76.536,Canadian Grand Prix,2025,-4.977999999999994,-268.736,1,0,0.5263157894736842,0.4468085106382978,-3.0
HUL,41,HARD,2,22.0,12,76.338,Canadian Grand Prix,2025,-4.792000000000002,-268.934,1,0,0.5394736842105263,0.4680851063829787,-3.0
HUL,42,HARD,2,23.0,12,76.226,Canadian Grand Prix,2025,-5.128,-269.046,1,0,0.5526315789473685,0.4893617021276595,-3.0
HUL,43,HARD,2,24.0,12,76.175,Canadian Grand Prix,2025,-5.50800000000001,-269.097,1,0,0.5657894736842105,0.5106382978723404,-3.0
HUL,44,HARD,2,25.0,12,76.389,Canadian Grand Prix,2025,-5.703000000000003,-268.88300000000004,1,0,0.5789473684210527,0.5319148936170213,-3.0
HUL,45,HARD,2,26.0,12,76.477,Canadian Grand Prix,2025,-9.111999999999997,-268.795,1,0,0.5921052631578947,0.5531914893617021,-3.0
HUL,46,HARD,2,27.0,12,76.304,Canadian Grand Prix,2025,-34.745000000000005,-268.968,0,0,0.6052631578947368,0.574468085106383,-2.0
HUL,47,HARD,2,28.0,12,77.141,Canadian Grand Prix,2025,-31.523,-268.131,0,0,0.618421052631579,0.5957446808510638,-2.0
HUL,48,HARD,2,29.0,11,75.869,Canadian Grand Prix,2025,-20.623999999999995,-269.403,0,0,0.631578947368421,0.6170212765957447,-1.0
HUL,49,HARD,2,30.0,11,75.799,Canadian Grand Prix,2025,-32.096999999999994,-269.473,0,0,0.6447368421052632,0.6382978723404256,-1.0
HUL,50,HARD,2,31.0,10,75.96,Canadian Grand Prix,2025,-53.53700000000002,-269.312,0,0,0.6578947368421053,0.6595744680851063,0.0
HUL,51,HARD,2,32.0,10,75.978,Canadian Grand Prix,2025,-47.78800000000001,-269.294,0,0,0.6710526315789473,0.6808510638297872,0.0
HUL,52,HARD,2,33.0,10,75.891,Canadian Grand Prix,2025,-42.898,-269.381,0,0,0.6842105263157895,0.7021276595744681,0.0
HUL,53,HARD,2,34.0,10,75.669,Canadian Grand Prix,2025,-46.251000000000005,-269.603,0,0,0.6973684210526315,0.723404255319149,0.0
HUL,54,HARD,2,35.0,10,76.574,Canadian Grand Prix,2025,-6.356999999999999,-268.698,0,1,0.7105263157894737,0.7446808510638298,1.0
HUL,55,HARD,2,36.0,10,76.78,Canadian Grand Prix,2025,-4.265000000000001,-268.492,0,1,0.7236842105263158,0.7659574468085106,1.0
HUL,56,HARD,2,37.0,9,76.914,Canadian Grand Prix,2025,-3.6700000000000017,-268.358,0,1,0.7368421052631579,0.7872340425531915,2.0
HUL,57,HARD,2,38.0,8,75.892,Canadian Grand Prix,2025,-4.587000000000003,-269.38,0,1,0.75,0.8085106382978723,3.0
HUL,58,HARD,2,39.0,8,75.688,Canadian Grand Prix,2025,-4.926000000000002,-269.584,0,1,0.7631578947368421,0.8297872340425532,3.0
HUL,59,HARD,2,40.0,8,75.984,Canadian Grand Prix,2025,-5.471000000000004,-269.288,0,1,0.7763157894736842,0.851063829787234,4.0
HUL,60,HARD,2,41.0,8,76.016,Canadian Grand Prix,2025,-4.415999999999997,-269.256,0,1,0.7894736842105263,0.8723404255319149,4.0
HUL,61,HARD,2,42.0,9,76.192,Canadian Grand Prix,2025,-4.7320000000000135,-269.08000000000004,0,1,0.8026315789473685,0.8936170212765957,3.0
HUL,62,HARD,2,43.0,9,76.24,Canadian Grand Prix,2025,-4.161000000000001,-269.03200000000004,0,1,0.8157894736842105,0.9148936170212766,3.0
HUL,63,HARD,2,44.0,9,75.51,Canadian Grand Prix,2025,-5.405000000000001,-269.762,0,1,0.8289473684210527,0.9361702127659576,3.0
HUL,64,HARD,2,45.0,9,75.54,Canadian Grand Prix,2025,0.963000000000008,-269.732,0,1,0.8421052631578947,0.9574468085106383,-1.0
HUL,65,HARD,2,46.0,9,75.372,Canadian Grand Prix,2025,0.4879999999999995,-269.9,0,1,0.8552631578947368,0.9787234042553192,-1.0
HUL,66,HARD,2,47.0,9,101.808,Canadian Grand Prix,2025,26.695000000000007,-243.464,0,1,0.868421052631579,1.0,-1.0
HUL,67,HARD,3,48.0,8,112.362,Canadian Grand Prix,2025,34.917,-6.450000000000003,0,1,0.881578947368421,1.0,9.0
HUL,68,HARD,4,49.0,8,99.18,Canadian Grand Prix,2025,20.68400000000001,-39.87799999999999,0,1,0.8947368421052632,1.0,-2.0
HUL,69,HARD,5,50.0,8,96.855,Canadian Grand Prix,2025,-9.840999999999994,-27.692,0,1,0.9078947368421052,1.0,4.0
HUL,70,HARD,6,51.0,8,88.571,Canadian Grand Prix,2025,-2.289000000000001,-8.566000000000003,0,0,0.9210526315789472,1.0,-1.0
LAW,1,HARD,1,2.0,19,93.298,Canadian Grand Prix,2025,3.344999999999999,-18.643,0,1,0.0129870129870129,0.0416666666666666,-6.0
LAW,2,HARD,1,3.0,19,79.524,Canadian Grand Prix,2025,-3.695999999999998,-107.369,0,1,0.0259740259740259,0.0625,-6.0
LAW,3,HARD,1,4.0,19,78.482,Canadian Grand Prix,2025,-4.152000000000001,-83.49900000000001,0,1,0.0389610389610389,0.0833333333333333,-6.0
LAW,4,HARD,1,5.0,19,78.602,Canadian Grand Prix,2025,-3.429000000000002,-76.254,0,1,0.0519480519480519,0.1041666666666666,-6.0
LAW,5,HARD,1,6.0,19,77.997,Canadian Grand Prix,2025,-4.426000000000002,-102.61500000000002,0,1,0.0649350649350649,0.125,-6.0
LAW,6,HARD,1,7.0,19,77.679,Canadian Grand Prix,2025,-4.457999999999998,-102.93300000000002,0,1,0.0779220779220779,0.1458333333333333,-6.0
LAW,7,HARD,1,8.0,19,77.633,Canadian Grand Prix,2025,-5.061999999999998,-102.97900000000004,0,1,0.0909090909090909,0.1666666666666666,-6.0
LAW,8,HARD,1,9.0,19,77.517,Canadian Grand Prix,2025,-5.413000000000011,-103.09500000000004,0,1,0.1038961038961039,0.1875,-6.0
LAW,9,HARD,1,10.0,19,77.988,Canadian Grand Prix,2025,-5.25,-102.62400000000002,0,1,0.1168831168831168,0.2083333333333333,-6.0
LAW,10,HARD,1,11.0,19,77.352,Canadian Grand Prix,2025,-5.347999999999999,-103.26000000000002,0,1,0.1298701298701298,0.2291666666666666,-7.0
LAW,11,HARD,1,12.0,19,77.37,Canadian Grand Prix,2025,-5.114999999999995,-103.24200000000002,0,1,0.1428571428571428,0.25,-8.0
LAW,12,HARD,1,13.0,19,77.681,Canadian Grand Prix,2025,-5.147000000000006,-102.93100000000004,0,1,0.1558441558441558,0.2708333333333333,-8.0
LAW,13,HARD,1,14.0,18,78.103,Canadian Grand Prix,2025,-4.174000000000007,-102.50900000000004,0,1,0.1688311688311688,0.2916666666666667,-9.0
LAW,14,HARD,1,15.0,17,78.304,Canadian Grand Prix,2025,-3.887999999999991,-102.30800000000002,0,1,0.1818181818181818,0.3125,-8.0
LAW,15,HARD,1,16.0,16,78.361,Canadian Grand Prix,2025,-3.6069999999999993,-102.25100000000002,0,1,0.1948051948051948,0.3333333333333333,-7.0
LAW,16,HARD,1,17.0,16,78.208,Canadian Grand Prix,2025,-3.759,-102.40400000000002,0,1,0.2077922077922078,0.3541666666666667,-7.0
LAW,17,HARD,1,18.0,16,77.885,Canadian Grand Prix,2025,-4.423000000000002,-102.72700000000002,0,1,0.2207792207792207,0.375,-8.0
LAW,18,HARD,1,19.0,15,77.707,Canadian Grand Prix,2025,-9.739000000000004,-102.90500000000004,0,1,0.2337662337662337,0.3958333333333333,-6.0
LAW,19,HARD,1,20.0,14,77.728,Canadian Grand Prix,2025,-1.605000000000004,-102.88400000000004,0,1,0.2467532467532467,0.4166666666666667,-5.0
LAW,20,HARD,1,21.0,15,78.791,Canadian Grand Prix,2025,1.393000000000001,-101.82100000000004,0,1,0.2597402597402597,0.4375,-6.0
LAW,21,HARD,1,22.0,15,78.52,Canadian Grand Prix,2025,1.462999999999994,-102.09200000000004,0,1,0.2727272727272727,0.4583333333333333,-6.0
LAW,22,HARD,1,23.0,15,78.026,Canadian Grand Prix,2025,1.2920000000000016,-102.58600000000004,0,1,0.2857142857142857,0.4791666666666667,-6.0
LAW,23,HARD,1,24.0,14,78.597,Canadian Grand Prix,2025,1.812999999999988,-102.01500000000004,0,1,0.2987012987012987,0.5,-5.0
LAW,24,HARD,1,25.0,13,77.608,Canadian Grand Prix,2025,0.8960000000000008,-103.00400000000002,0,1,0.3116883116883117,0.5208333333333334,-4.0
LAW,25,HARD,1,26.0,13,77.519,Canadian Grand Prix,2025,-0.0709999999999979,-103.09300000000002,0,1,0.3246753246753247,0.5416666666666666,-4.0
LAW,26,HARD,1,27.0,13,77.54,Canadian Grand Prix,2025,0.0840000000000031,-103.07200000000002,0,1,0.3376623376623376,0.5625,-4.0
LAW,27,HARD,1,28.0,13,77.562,Canadian Grand Prix,2025,0.5219999999999914,-103.05000000000004,0,1,0.3506493506493506,0.5833333333333334,-4.0
LAW,28,HARD,1,29.0,13,77.643,Canadian Grand Prix,2025,0.7409999999999997,-102.96900000000002,0,1,0.3636363636363636,0.6041666666666666,-5.0
LAW,29,HARD,1,30.0,13,77.898,Canadian Grand Prix,2025,1.1580000000000013,-102.71400000000004,0,1,0.3766233766233766,0.625,-5.0
LAW,30,HARD,1,31.0,13,77.605,Canadian Grand Prix,2025,0.9980000000000048,-103.00700000000002,0,1,0.3896103896103896,0.6458333333333334,-5.0
LAW,31,HARD,1,32.0,13,77.662,Canadian Grand Prix,2025,-15.869,-102.95000000000002,0,1,0.4025974025974026,0.6666666666666666,-3.0
LAW,32,HARD,1,33.0,13,77.729,Canadian Grand Prix,2025,-17.381,-102.88300000000002,0,1,0.4155844155844156,0.6875,-3.0
LAW,33,HARD,1,34.0,13,77.554,Canadian Grand Prix,2025,-18.901,-103.05800000000002,0,1,0.4285714285714285,0.7083333333333334,-3.0
LAW,34,HARD,1,35.0,13,77.77,Canadian Grand Prix,2025,-20.592,-102.84200000000004,0,1,0.4415584415584415,0.7291666666666666,-5.0
LAW,35,HARD,1,36.0,14,77.822,Canadian Grand Prix,2025,-20.664,-102.79000000000002,0,1,0.4545454545454545,0.75,-6.0
LAW,36,HARD,1,37.0,14,77.75,Canadian Grand Prix,2025,-20.928,-102.86200000000002,0,1,0.4675324675324675,0.7708333333333334,-6.0
LAW,37,HARD,1,38.0,15,78.193,Canadian Grand Prix,2025,-20.602000000000004,-102.41900000000004,0,1,0.4805194805194805,0.7916666666666666,-7.0
LAW,38,HARD,1,39.0,20,93.99,Canadian Grand Prix,2025,-5.024000000000001,-86.62200000000003,0,1,0.4935064935064935,0.8125,-12.0
LAW,39,MEDIUM,2,1.0,20,80.771,Canadian Grand Prix,2025,-0.3719999999999999,-37.68599999999999,1,0,0.5064935064935064,0.0192307692307692,-10.0
LAW,40,MEDIUM,2,2.0,20,77.791,Canadian Grand Prix,2025,-3.530000000000001,-40.666,1,0,0.5194805194805194,0.0384615384615384,-10.0
LAW,41,MEDIUM,2,3.0,20,76.991,Canadian Grand Prix,2025,-4.409000000000006,-41.466,1,0,0.5324675324675324,0.0576923076923076,-10.0
LAW,42,MEDIUM,2,4.0,20,77.227,Canadian Grand Prix,2025,-3.8089999999999975,-41.22999999999999,1,0,0.5454545454545454,0.0769230769230769,-10.0
LAW,43,MEDIUM,2,5.0,20,77.327,Canadian Grand Prix,2025,-3.783000000000001,-41.13,1,0,0.5584415584415584,0.0961538461538461,-10.0
LAW,44,MEDIUM,2,6.0,20,77.706,Canadian Grand Prix,2025,-7.003999999999991,-40.75099999999999,1,0,0.5714285714285714,0.1153846153846153,-10.0
LAW,45,MEDIUM,2,7.0,20,77.228,Canadian Grand Prix,2025,-16.085000000000008,-41.229,1,0,0.5844155844155844,0.1346153846153846,-9.0
LAW,46,MEDIUM,2,8.0,20,78.625,Canadian Grand Prix,2025,-14.47,-39.832,1,0,0.5974025974025974,0.1538461538461538,-9.0
LAW,47,MEDIUM,2,9.0,19,77.648,Canadian Grand Prix,2025,-15.63600000000001,-40.809,1,0,0.6103896103896104,0.173076923076923,-8.0
LAW,48,MEDIUM,2,10.0,19,77.299,Canadian Grand Prix,2025,-15.97,-41.15799999999999,1,0,0.6233766233766234,0.1923076923076923,-8.0
LAW,49,MEDIUM,2,11.0,19,77.481,Canadian Grand Prix,2025,-15.666000000000013,-40.976,1,0,0.6363636363636364,0.2115384615384615,-8.0
LAW,50,MEDIUM,2,12.0,19,76.333,Canadian Grand Prix,2025,-17.631,-42.124,1,0,0.6493506493506493,0.2307692307692307,-8.0
LAW,51,MEDIUM,2,13.0,18,76.436,Canadian Grand Prix,2025,-16.49799999999999,-42.02099999999999,1,0,0.6623376623376623,0.25,-1.0
LAW,52,MEDIUM,2,14.0,18,76.32,Canadian Grand Prix,2025,-16.477000000000004,-42.137,1,0,0.6753246753246753,0.2692307692307692,-1.0
LAW,53,MEDIUM,2,15.0,18,77.891,Canadian Grand Prix,2025,-15.35199999999999,-40.56599999999999,1,0,0.6883116883116883,0.2884615384615384,-1.0
LEC,1,HARD,1,1.0,8,86.33,Canadian Grand Prix,2025,0.0549999999999926,-21.233999999999995,1,0,0.0128205128205128,0.0303030303030303,-3.0
LEC,2,HARD,1,2.0,8,77.784,Canadian Grand Prix,2025,-3.637000000000001,-11.737999999999984,1,0,0.0256410256410256,0.0606060606060606,-3.0
LEC,3,HARD,1,3.0,8,77.953,Canadian Grand Prix,2025,-2.8559999999999945,44.46300000000001,1,0,0.0384615384615384,0.0909090909090909,-3.0
LEC,4,HARD,1,4.0,8,77.884,Canadian Grand Prix,2025,-2.840999999999994,83.69400000000002,1,0,0.0512820512820512,0.1212121212121212,-3.0
